"stop_id","pid","race"
"7701","1","White"
"7702","1","Asian"
"7703","1","White"
"7704","1","Black/African American"
"7705","1","White"
"7706","1","Black/African American"
"7707","1","Middle Eastern or South Asian"
"7708","1","Hispanic/Latino(a)"
"7709","1","Hispanic/Latino(a)"
"7710","1","Hispanic/Latino(a)"
"7711","1","Asian"
"7712","1","Black/African American"
"7713","1","White"
"7714","1","Hispanic/Latino(a)"
"7715","1","Hispanic/Latino(a)"
"7716","1","White"
"7717","1","Middle Eastern or South Asian"
"7718","1","Hispanic/Latino(a)"
"7719","1","Asian"
"7719","2","Asian"
"7720","1","White"
"7721","1","Black/African American"
"7721","2","Hispanic/Latino(a)"
"7722","1","Middle Eastern or South Asian"
"7723","1","Hispanic/Latino(a)"
"7724","1","Black/African American"
"7725","1","Hispanic/Latino(a)"
"7726","1","Hispanic/Latino(a)"
"7727","1","Hispanic/Latino(a)"
"7728","1","White"
"7729","1","White"
"7730","1","White"
"7731","1","Black/African American"
"7732","1","Hispanic/Latino(a)"
"7733","1","Asian"
"7734","1","Hispanic/Latino(a)"
"7735","1","Black/African American"
"7736","1","Hispanic/Latino(a)"
"7737","1","Black/African American"
"7738","1","Hispanic/Latino(a)"
"7739","1","Hispanic/Latino(a)"
"7740","1","Hispanic/Latino(a)"
"7741","1","White"
"7742","1","Hispanic/Latino(a)"
"7743","1","White"
"7744","1","Hispanic/Latino(a)"
"7745","1","White"
"7746","1","Hispanic/Latino(a)"
"7747","1","White"
"7748","1","Black/African American"
"7749","1","Hispanic/Latino(a)"
"7749","1","White"
"7750","1","Hispanic/Latino(a)"
"7750","1","White"
"7751","1","White"
"7752","1","White"
"7753","1","Hispanic/Latino(a)"
"7754","1","Hispanic/Latino(a)"
"7755","1","White"
"7756","1","White"
"7757","1","Asian"
"7757","2","White"
"7758","1","Hispanic/Latino(a)"
"7759","1","Hispanic/Latino(a)"
"7759","2","Hispanic/Latino(a)"
"7759","3","Hispanic/Latino(a)"
"7760","1","Hispanic/Latino(a)"
"7760","1","White"
"7761","1","Hispanic/Latino(a)"
"7762","1","White"
"7763","1","Hispanic/Latino(a)"
"7764","1","Hispanic/Latino(a)"
"7765","1","White"
"7766","1","Hispanic/Latino(a)"
"7766","1","White"
"7767","1","White"
"7768","1","Hispanic/Latino(a)"
"7768","1","White"
"7769","1","Hispanic/Latino(a)"
"7770","1","Hispanic/Latino(a)"
"7771","1","White"
"7772","1","White"
"7773","1","Hispanic/Latino(a)"
"7773","2","Hispanic/Latino(a)"
"7774","1","Hispanic/Latino(a)"
"7775","1","Middle Eastern or South Asian"
"7776","1","Hispanic/Latino(a)"
"7777","1","Hispanic/Latino(a)"
"7777","2","Hispanic/Latino(a)"
"7778","1","White"
"7779","1","Black/African American"
"7780","1","White"
"7781","1","Black/African American"
"7782","1","Hispanic/Latino(a)"
"7783","1","Hispanic/Latino(a)"
"7784","1","Hispanic/Latino(a)"
"7785","1","Black/African American"
"7785","2","Black/African American"
"7786","1","Hispanic/Latino(a)"
"7787","1","White"
"7788","1","White"
"7789","1","Hispanic/Latino(a)"
"7790","1","Black/African American"
"7791","1","White"
"7792","1","Black/African American"
"7793","1","Black/African American"
"7793","2","Black/African American"
"7793","3","Black/African American"
"7794","1","Asian"
"7795","1","Hispanic/Latino(a)"
"7796","1","White"
"7797","1","Black/African American"
"7798","1","Hispanic/Latino(a)"
"7799","1","Hispanic/Latino(a)"
"7800","1","White"
"7801","1","Hispanic/Latino(a)"
"7802","1","Hispanic/Latino(a)"
"7803","1","Black/African American"
"7803","2","White"
"7804","1","White"
"7805","1","Black/African American"
"7806","1","Black/African American"
"7807","1","Hispanic/Latino(a)"
"7808","1","Black/African American"
"7809","1","White"
"7810","1","White"
"7811","1","Hispanic/Latino(a)"
"7812","1","Hispanic/Latino(a)"
"7813","1","Hispanic/Latino(a)"
"7814","1","White"
"7815","1","Hispanic/Latino(a)"
"7815","2","Hispanic/Latino(a)"
"7815","3","Hispanic/Latino(a)"
"7815","4","Hispanic/Latino(a)"
"7816","1","Hispanic/Latino(a)"
"7817","1","Hispanic/Latino(a)"
"7818","1","White"
"7819","1","Asian"
"7820","1","Hispanic/Latino(a)"
"7821","1","Black/African American"
"7822","1","Hispanic/Latino(a)"
"7823","1","Hispanic/Latino(a)"
"7824","1","Hispanic/Latino(a)"
"7825","1","Black/African American"
"7826","1","Hispanic/Latino(a)"
"7827","1","Asian"
"7828","1","White"
"7829","1","Hispanic/Latino(a)"
"7830","1","Hispanic/Latino(a)"
"7831","1","White"
"7832","1","White"
"7833","1","White"
"7834","1","Hispanic/Latino(a)"
"7835","1","White"
"7836","1","Black/African American"
"7837","1","White"
"7838","1","Black/African American"
"7838","2","Hispanic/Latino(a)"
"7839","1","Middle Eastern or South Asian"
"7840","1","White"
"7841","1","Black/African American"
"7842","1","Black/African American"
"7843","1","Hispanic/Latino(a)"
"7844","1","Hispanic/Latino(a)"
"7845","1","Hispanic/Latino(a)"
"7846","1","White"
"7847","1","White"
"7848","1","White"
"7849","1","White"
"7850","1","Black/African American"
"7851","1","White"
"7852","1","White"
"7853","1","Hispanic/Latino(a)"
"7854","1","Black/African American"
"7855","1","White"
"7856","1","White"
"7857","1","White"
"7858","1","White"
"7858","1","Hispanic/Latino(a)"
"7859","1","White"
"7860","1","Black/African American"
"7861","1","White"
"7862","1","Middle Eastern or South Asian"
"7862","1","Hispanic/Latino(a)"
"7863","1","Hispanic/Latino(a)"
"7864","1","White"
"7864","1","Asian"
"7864","2","Asian"
"7864","3","Black/African American"
"7864","4","White"
"7864","5","White"
"7865","1","Hispanic/Latino(a)"
"7866","1","Hispanic/Latino(a)"
"7866","2","Hispanic/Latino(a)"
"7867","1","White"
"7867","2","Hispanic/Latino(a)"
"7868","1","Asian"
"7868","2","White"
"7868","3","Hispanic/Latino(a)"
"7869","1","White"
"7870","1","White"
"7871","1","White"
"7872","1","Hispanic/Latino(a)"
"7873","1","Hispanic/Latino(a)"
"7874","1","White"
"7875","1","White"
"7876","1","Black/African American"
"7877","1","Hispanic/Latino(a)"
"7878","1","White"
"7879","1","Black/African American"
"7880","1","Hispanic/Latino(a)"
"7881","1","Black/African American"
"7882","1","Hispanic/Latino(a)"
"7883","1","Black/African American"
"7883","2","Black/African American"
"7883","3","Black/African American"
"7883","4","Black/African American"
"7884","1","Black/African American"
"7885","1","Black/African American"
"7886","1","White"
"7887","1","Hispanic/Latino(a)"
"7888","1","White"
"7889","1","Black/African American"
"7890","1","Middle Eastern or South Asian"
"7891","1","White"
"7892","1","Black/African American"
"7893","1","Black/African American"
"7894","1","Asian"
"7894","2","Hispanic/Latino(a)"
"7895","1","Black/African American"
"7896","1","White"
"7897","1","Hispanic/Latino(a)"
"7898","1","Hispanic/Latino(a)"
"7899","1","Black/African American"
"7900","1","Hispanic/Latino(a)"
"7901","1","Black/African American"
"7901","2","Black/African American"
"7902","1","Hispanic/Latino(a)"
"7903","1","White"
"7904","1","Black/African American"
"7905","1","White"
"7906","1","White"
"7907","1","Hispanic/Latino(a)"
"7908","1","Black/African American"
"7909","1","Hispanic/Latino(a)"
"7910","1","Hispanic/Latino(a)"
"7911","1","Asian"
"7912","1","Hispanic/Latino(a)"
"7913","1","Hispanic/Latino(a)"
"7914","1","Hispanic/Latino(a)"
"7915","1","Black/African American"
"7916","1","White"
"7917","1","White"
"7918","1","White"
"7919","1","Black/African American"
"7920","1","Hispanic/Latino(a)"
"7921","1","Hispanic/Latino(a)"
"7922","1","White"
"7922","2","White"
"7923","1","White"
"7924","1","Hispanic/Latino(a)"
"7925","1","White"
"7926","1","Hispanic/Latino(a)"
"7927","1","White"
"7928","1","Black/African American"
"7929","1","Hispanic/Latino(a)"
"7930","1","Black/African American"
"7931","1","Asian"
"7932","1","Hispanic/Latino(a)"
"7933","1","Hispanic/Latino(a)"
"7934","1","White"
"7935","1","Black/African American"
"7935","1","Middle Eastern or South Asian"
"7935","1","Hispanic/Latino(a)"
"7935","1","Native American"
"7935","1","Pacific Islander"
"7935","1","White"
"7935","1","Asian"
"7936","1","Hispanic/Latino(a)"
"7937","1","Middle Eastern or South Asian"
"7937","1","Hispanic/Latino(a)"
"7938","1","Hispanic/Latino(a)"
"7939","1","Black/African American"
"7940","1","Hispanic/Latino(a)"
"7941","1","Hispanic/Latino(a)"
"7941","2","Hispanic/Latino(a)"
"7942","1","White"
"7943","1","Black/African American"
"7943","2","Black/African American"
"7944","1","White"
"7945","1","White"
"7946","1","White"
"7947","1","Black/African American"
"7948","1","Hispanic/Latino(a)"
"7949","1","Hispanic/Latino(a)"
"7950","1","White"
"7951","1","White"
"7952","1","Hispanic/Latino(a)"
"7953","1","White"
"7954","1","Black/African American"
"7955","1","White"
"7956","1","White"
"7956","2","Black/African American"
"7956","3","Hispanic/Latino(a)"
"7957","1","Hispanic/Latino(a)"
"7957","2","Hispanic/Latino(a)"
"7957","3","Hispanic/Latino(a)"
"7958","1","White"
"7959","1","Asian"
"7960","1","Middle Eastern or South Asian"
"7961","1","White"
"7962","1","Black/African American"
"7963","1","Asian"
"7963","1","Hispanic/Latino(a)"
"7964","1","Hispanic/Latino(a)"
"7964","1","Black/African American"
"7965","1","Hispanic/Latino(a)"
"7966","1","Asian"
"7967","1","Hispanic/Latino(a)"
"7968","1","White"
"7969","1","Black/African American"
"7970","1","White"
"7971","1","Hispanic/Latino(a)"
"7971","1","Native American"
"7972","1","Native American"
"7973","1","Black/African American"
"7974","1","Hispanic/Latino(a)"
"7975","1","Hispanic/Latino(a)"
"7976","1","White"
"7977","1","Hispanic/Latino(a)"
"7977","2","Hispanic/Latino(a)"
"7978","1","Black/African American"
"7979","1","Hispanic/Latino(a)"
"7979","2","Hispanic/Latino(a)"
"7980","1","White"
"7981","1","Black/African American"
"7981","2","Asian"
"7981","3","Hispanic/Latino(a)"
"7982","1","White"
"7983","1","Black/African American"
"7984","1","Black/African American"
"7985","1","Hispanic/Latino(a)"
"7986","1","Hispanic/Latino(a)"
"7987","1","Hispanic/Latino(a)"
"7988","1","Black/African American"
"7989","1","White"
"7990","1","Black/African American"
"7991","1","White"
"7992","1","Hispanic/Latino(a)"
"7993","1","Asian"
"7994","1","Hispanic/Latino(a)"
"7995","1","Hispanic/Latino(a)"
"7996","1","Hispanic/Latino(a)"
"7997","1","Hispanic/Latino(a)"
"7998","1","Asian"
"7999","1","Black/African American"
"8000","1","Asian"
"8001","1","Asian"
"8002","1","Hispanic/Latino(a)"
"8003","1","Hispanic/Latino(a)"
"8004","1","Black/African American"
"8004","2","Black/African American"
"8004","3","Black/African American"
"8005","1","Middle Eastern or South Asian"
"8006","1","Hispanic/Latino(a)"
"8007","1","Black/African American"
"8008","1","White"
"8008","2","White"
"8009","1","Black/African American"
"8010","1","Hispanic/Latino(a)"
"8011","1","Asian"
"8012","1","Hispanic/Latino(a)"
"8013","1","White"
"8014","1","White"
"8015","1","Hispanic/Latino(a)"
"8016","1","White"
"8017","1","Hispanic/Latino(a)"
"8017","2","Hispanic/Latino(a)"
"8017","3","Hispanic/Latino(a)"
"8018","1","Black/African American"
"8019","1","White"
"8020","1","White"
"8021","1","Black/African American"
"8022","1","White"
"8023","1","Hispanic/Latino(a)"
"8024","1","White"
"8025","1","Hispanic/Latino(a)"
"8026","1","White"
"8027","1","White"
"8028","1","Pacific Islander"
"8029","1","White"
"8030","1","Hispanic/Latino(a)"
"8031","1","Hispanic/Latino(a)"
"8032","1","White"
"8033","1","Asian"
"8034","1","Asian"
"8035","1","White"
"8036","1","White"
"8037","1","Hispanic/Latino(a)"
"8037","2","Hispanic/Latino(a)"
"8037","3","Hispanic/Latino(a)"
"8038","1","White"
"8038","1","Hispanic/Latino(a)"
"8039","1","Hispanic/Latino(a)"
"8040","1","Asian"
"8041","1","Hispanic/Latino(a)"
"8042","1","Black/African American"
"8042","2","Pacific Islander"
"8042","2","White"
"8042","3","White"
"8043","1","White"
"8044","1","Black/African American"
"8045","1","Hispanic/Latino(a)"
"8046","1","White"
"8047","1","Hispanic/Latino(a)"
"8048","1","Asian"
"8049","1","White"
"8050","1","Hispanic/Latino(a)"
"8051","1","Hispanic/Latino(a)"
"8052","1","White"
"8053","1","Black/African American"
"8053","2","White"
"8054","1","Asian"
"8055","1","White"
"8056","1","Hispanic/Latino(a)"
"8057","1","White"
"8058","1","Hispanic/Latino(a)"
"8059","1","Hispanic/Latino(a)"
"8060","1","Hispanic/Latino(a)"
"8061","1","Middle Eastern or South Asian"
"8062","1","Hispanic/Latino(a)"
"8063","1","White"
"8064","1","White"
"8065","1","Asian"
"8066","1","White"
"8067","1","White"
"8068","1","Black/African American"
"8069","1","White"
"8070","1","Hispanic/Latino(a)"
"8071","1","Hispanic/Latino(a)"
"8072","1","White"
"8073","1","Black/African American"
"8074","1","Black/African American"
"8075","1","Middle Eastern or South Asian"
"8076","1","White"
"8077","1","White"
"8078","1","Black/African American"
"8079","1","Hispanic/Latino(a)"
"8080","1","White"
"8081","1","Hispanic/Latino(a)"
"8082","1","White"
"8083","1","White"
"8084","1","Black/African American"
"8085","1","White"
"8086","1","White"
"8087","1","Hispanic/Latino(a)"
"8088","1","White"
"8089","1","Asian"
"8090","1","White"
"8091","1","Hispanic/Latino(a)"
"8092","1","Hispanic/Latino(a)"
"8093","1","Hispanic/Latino(a)"
"8094","1","White"
"8094","1","Hispanic/Latino(a)"
"8095","1","White"
"8096","1","White"
"8097","1","White"
"8098","1","White"
"8099","1","Black/African American"
"8100","1","White"
"8101","1","Asian"
"8102","1","White"
"8103","1","White"
"8104","1","White"
"8105","1","White"
"8106","1","Black/African American"
"8107","1","Black/African American"
"8108","1","White"
"8109","1","Hispanic/Latino(a)"
"8110","1","Hispanic/Latino(a)"
"8110","2","Hispanic/Latino(a)"
"8111","1","Hispanic/Latino(a)"
"8112","1","Hispanic/Latino(a)"
"8113","1","Asian"
"8114","1","White"
"8115","1","White"
"8116","1","Hispanic/Latino(a)"
"8117","1","Middle Eastern or South Asian"
"8118","1","Black/African American"
"8119","1","White"
"8119","2","White"
"8120","1","Hispanic/Latino(a)"
"8121","1","White"
"8122","1","Hispanic/Latino(a)"
"8123","1","White"
"8124","1","Hispanic/Latino(a)"
"8125","1","Asian"
"8126","1","Middle Eastern or South Asian"
"8127","1","White"
"8128","1","Asian"
"8129","1","White"
"8130","1","White"
"8131","1","White"
"8132","1","Native American"
"8133","1","White"
"8134","1","Black/African American"
"8135","1","White"
"8136","1","White"
"8137","1","Middle Eastern or South Asian"
"8138","1","Asian"
"8139","1","Hispanic/Latino(a)"
"8139","1","Black/African American"
"8140","1","Hispanic/Latino(a)"
"8141","1","Black/African American"
"8142","1","Black/African American"
"8143","1","White"
"8144","1","Hispanic/Latino(a)"
"8145","1","White"
"8146","1","Hispanic/Latino(a)"
"8147","1","Hispanic/Latino(a)"
"8148","1","Black/African American"
"8149","1","White"
"8150","1","White"
"8151","1","White"
"8152","1","Black/African American"
"8153","1","White"
"8154","1","Hispanic/Latino(a)"
"8155","1","Hispanic/Latino(a)"
"8156","1","Hispanic/Latino(a)"
"8157","1","Black/African American"
"8158","1","Black/African American"
"8159","1","Hispanic/Latino(a)"
"8160","1","Black/African American"
"8161","1","Hispanic/Latino(a)"
"8161","1","White"
"8162","1","Hispanic/Latino(a)"
"8163","1","Hispanic/Latino(a)"
"8164","1","White"
"8165","1","White"
"8166","1","White"
"8167","1","White"
"8168","1","Black/African American"
"8169","1","Black/African American"
"8170","1","White"
"8171","1","Hispanic/Latino(a)"
"8172","1","Hispanic/Latino(a)"
"8172","2","Hispanic/Latino(a)"
"8173","1","Black/African American"
"8174","1","Hispanic/Latino(a)"
"8175","1","Black/African American"
"8176","1","Black/African American"
"8177","1","Black/African American"
"8177","2","Hispanic/Latino(a)"
"8178","1","Hispanic/Latino(a)"
"8179","1","Hispanic/Latino(a)"
"8180","1","White"
"8181","1","Pacific Islander"
"8182","1","White"
"8183","1","White"
"8184","1","White"
"8185","1","Hispanic/Latino(a)"
"8186","1","White"
"8187","1","Middle Eastern or South Asian"
"8188","1","White"
"8189","1","White"
"8190","1","Hispanic/Latino(a)"
"8191","1","Hispanic/Latino(a)"
"8192","1","Hispanic/Latino(a)"
"8193","1","White"
"8194","1","Black/African American"
"8195","1","White"
"8196","1","Hispanic/Latino(a)"
"8197","1","Black/African American"
"8198","1","Hispanic/Latino(a)"
"8199","1","Hispanic/Latine(x)"
"8200","1","White"
"8201","1","Hispanic/Latino(a)"
"8202","1","Black/African American"
"8203","1","Hispanic/Latino(a)"
"8204","1","Middle Eastern or South Asian"
"8205","1","Black/African American"
"8206","1","Middle Eastern or South Asian"
"8206","2","Middle Eastern or South Asian"
"8206","3","Middle Eastern or South Asian"
"8207","1","Hispanic/Latine(x)"
"8208","1","Black/African American"
"8208","2","Black/African American"
"8209","1","Black/African American"
"8210","1","Hispanic/Latino(a)"
"8211","1","White"
"8212","1","White"
"8213","1","Black/African American"
"8214","1","Asian"
"8215","1","Black/African American"
"8216","1","Hispanic/Latino(a)"
"8217","1","Black/African American"
"8217","2","Black/African American"
"8217","3","Black/African American"
"8217","4","Black/African American"
"8217","5","Black/African American"
"8218","1","Black/African American"
"8219","1","Middle Eastern or South Asian"
"8219","1","Hispanic/Latine(x)"
"8220","1","Hispanic/Latino(a)"
"8221","1","Hispanic/Latino(a)"
"8222","1","Hispanic/Latino(a)"
"8223","1","Hispanic/Latino(a)"
"8223","1","Black/African American"
"8224","1","White"
"8225","1","Black/African American"
"8226","1","White"
"8227","1","White"
"8228","1","White"
"8229","1","Black/African American"
"8230","1","Hispanic/Latino(a)"
"8231","1","White"
"8232","1","White"
"8233","1","Hispanic/Latino(a)"
"8234","1","Hispanic/Latino(a)"
"8235","1","Hispanic/Latine(x)"
"8236","1","Hispanic/Latino(a)"
"8237","1","White"
"8237","1","Hispanic/Latino(a)"
"8238","1","White"
"8239","1","Black/African American"
"8240","1","White"
"8241","1","Hispanic/Latino(a)"
"8242","1","White"
"8243","1","Black/African American"
"8244","1","Asian"
"8245","1","Asian"
"8246","1","Middle Eastern or South Asian"
"8247","1","Hispanic/Latino(a)"
